FacilityID,FacilityName,ReportPeriod,VOCs,UnitsOfVOCs,TSP,UnitsOfTSP,SOx,UnitsOfSOx,NOx,UnitsOfNOx,Status
X04A2405,百世多麗花園酒店2館,2018年第3季,0,公噸,0,公噸,0,公噸,0.021,公噸,完成核算
X04A2326,菊島福園,2018年第3季,0,公噸,0,公噸,0,公噸,0.024,公噸,完成核算
X04A1477,展豐保麗龍廠,2018年第3季,0.005,公噸,0.063,公噸,0.638,公噸,0.443,公噸,完成核算
X04A1477,展豐保麗龍廠,2018年第2季,0.01,公噸,0,公噸,0.638,公噸,0.443,公噸,完成核算
X04A0904,百世多麗花園酒店1館,2018年第3季,0,公噸,0,公噸,0,公噸,0.021,公噸,完成核算
X04A0726,光美洗衣店,2018年第3季,0.01,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0726,光美洗衣店,2018年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0677,富勝造船廠,2018年第3季,0.212,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0677,富勝造船廠,2018年第2季,0.193,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0667,重光洗衣店,2018年第3季,0.03,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0667,重光洗衣店,2018年第2季,0.03,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0627,明清洗衣店,2018年第3季,0.01,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0627,明清洗衣店,2018年第2季,0.01,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0617,顏遜造船所,2018年第3季,0.026,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0617,顏遜造船所,2018年第2季,0.026,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0607,宏興造船廠,2018年第3季,0.029,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0607,宏興造船廠,2018年第2季,0.015,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0598,麗衣坊洗衣店,2018年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0598,麗衣坊洗衣店,2018年第2季,0.01,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0588,快而潔洗衣店大仁店,2018年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0588,快而潔洗衣店大仁店,2018年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0578,快而潔洗衣店民生店,2018年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0558,進泉企業行,2018年第3季,0.344,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0558,進泉企業行,2018年第2季,0.901,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0548,芳鄰洗衣店,2018年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0548,芳鄰洗衣店,2018年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0538,澎湖縣肉品市場股份有限公司,2018年第3季,0,公噸,0,公噸,0,公噸,0.005,公噸,完成核算
X04A0439,華信洗衣店,2018年第3季,0.01,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0439,華信洗衣店,2018年第2季,0.02,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0429,全統洗衣店,2018年第3季,0.01,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0429,全統洗衣店,2018年第2季,0.01,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0201,藍木商行,2018年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0201,藍木商行,2018年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0162,富國印刷廠,2018年第3季,0.02,公噸,0,公噸,0,公噸,0,公噸,完成核算
X04A0162,富國印刷廠,2018年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
X0405824,三軍總醫院澎湖分院附設民眾診療服務處,2018年第3季,0.001,公噸,0,公噸,0.001,公噸,0.091,公噸,完成核算
X0405824,三軍總醫院澎湖分院附設民眾診療服務處,2018年第2季,0.001,公噸,0,公噸,0.001,公噸,0.091,公噸,完成核算
X0405735,新來來租賃行,2018年第3季,0,公噸,0.001,公噸,0.01,公噸,0.007,公噸,完成核算
X0405735,新來來租賃行,2018年第2季,0,公噸,0,公噸,0.01,公噸,0.007,公噸,完成核算
X0405655,嘉華大飯店有限公司,2018年第3季,0,公噸,0,公噸,0,公噸,0.002,公噸,完成核算
X0405655,嘉華大飯店有限公司,2018年第2季,0,公噸,0,公噸,0,公噸,0.005,公噸,完成核算
X0405646,豐家大飯店有限公司,2018年第3季,0,公噸,0,公噸,0,公噸,0.007,公噸,完成核算
X0405575,衛生福利部澎湖老人之家,2018年第3季,0,公噸,0,公噸,0,公噸,0.002,公噸,完成核算
X0405575,衛生福利部澎湖老人之家,2018年第2季,0,公噸,0,公噸,0,公噸,0.002,公噸,完成核算
X0405128,和順企業行,2018年第3季,0.038,公噸,0.311,公噸,0.102,公噸,0.098,公噸,完成核算
X0405128,和順企業行,2018年第2季,0.013,公噸,0,公噸,0,公噸,0,公噸,完成核算
X0405093,皓仁預拌企業有限公司,2018年第3季,0,公噸,0.581,公噸,0,公噸,0,公噸,完成核算
X0405093,皓仁預拌企業有限公司,2018年第2季,0,公噸,1.18,公噸,0,公噸,0,公噸,完成核算
X0402341,豪信預拌混凝土有限公司,2018年第3季,0,公噸,0.039,公噸,0,公噸,0,公噸,完成核算
X0402341,豪信預拌混凝土有限公司,2018年第2季,0,公噸,0.395,公噸,0,公噸,0,公噸,完成核算
X0402243,興周造船廠,2018年第3季,0.025,公噸,0,公噸,0,公噸,0,公噸,完成核算
X0402243,興周造船廠,2018年第2季,0.186,公噸,0,公噸,0,公噸,0,公噸,完成核算
X0402038,澎興造船廠,2018年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
X0402038,澎興造船廠,2018年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
X0402010,昇億船舶工業股份有限公司,2018年第3季,0.004,公噸,0,公噸,0,公噸,0,公噸,完成核算
X0402010,昇億船舶工業股份有限公司,2018年第2季,0.003,公噸,0,公噸,0,公噸,0,公噸,完成核算
X0402001,行政院農業委員會水產試驗所澎湖海洋生物研究中心馬公試驗場,2018年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
X0402001,行政院農業委員會水產試驗所澎湖海洋生物研究中心馬公試驗場,2018年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
X0401906,中鼎豆類食品工廠,2018年第3季,0,公噸,0.007,公噸,0.068,公噸,0.047,公噸,完成核算
X0401906,中鼎豆類食品工廠,2018年第2季,0,公噸,0,公噸,0.068,公噸,0.047,公噸,完成核算
X0401862,寰一實業有限公司,2018年第3季,0,公噸,0.015,公噸,0.154,公噸,0.107,公噸,完成核算
X0401862,寰一實業有限公司,2018年第2季,0,公噸,0,公噸,0.188,公噸,0.13,公噸,完成核算
X0401728,佳期企業股份有限公司,2018年第3季,0,公噸,0,公噸,0,公噸,0.005,公噸,完成核算
X0401728,佳期企業股份有限公司,2018年第2季,0,公噸,0,公噸,0,公噸,0.008,公噸,完成核算
X0401719,勝國大飯店股份有限公司,2018年第3季,0,公噸,0.004,公噸,0.036,公噸,0.025,公噸,完成核算
X0401719,勝國大飯店股份有限公司,2018年第2季,0,公噸,0,公噸,0.036,公噸,0.025,公噸,完成核算
X0401657,澎湖縣馬公市中興國民小學,2018年第3季,0,公噸,0,公噸,0,公噸,0.002,公噸,完成核算
X0401657,澎湖縣馬公市中興國民小學,2018年第2季,0,公噸,0,公噸,0,公噸,0.002,公噸,完成核算
X0401639,澎湖縣馬公市中正國民小學,2018年第3季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
X0401639,澎湖縣馬公市中正國民小學,2018年第2季,0,公噸,0,公噸,0,公噸,0.004,公噸,完成核算
X0401586,台灣電力股份有限公司澎湖區營業處虎井發電廠,2018年第3季,0.005,公噸,0,公噸,0.002,公噸,7.699,公噸,完成核算
X0401586,台灣電力股份有限公司澎湖區營業處虎井發電廠,2018年第2季,0.005,公噸,0,公噸,0.002,公噸,7.062,公噸,完成核算
X0401577,華勇預拌混凝土有限公司,2018年第3季,0,公噸,0.219,公噸,0,公噸,0,公噸,完成核算
X0401577,華勇預拌混凝土有限公司,2018年第2季,0,公噸,1.738,公噸,0,公噸,0,公噸,完成核算
X0401559,龍峰預拌混凝土有限公司,2018年第3季,0,公噸,0.282,公噸,0,公噸,0,公噸,完成核算
X0401559,龍峰預拌混凝土有限公司,2018年第2季,0,公噸,0.314,公噸,0,公噸,0,公噸,完成核算
X0400132,寶華大飯店股份有限公司,2018年第3季,0,公噸,0,公噸,0,公噸,0.005,公噸,完成核算
X0400132,寶華大飯店股份有限公司,2018年第2季,0,公噸,0,公噸,0,公噸,0.007,公噸,完成核算
W0804707,東丕營造股份有限公司烈嶼端預拌混凝土廠,2018年第3季,0,公噸,0.196,公噸,0,公噸,0,公噸,完成核算
W0804065,華邦企業社,2018年第3季,0.003,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0804065,華邦企業社,2018年第2季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0803559,台灣電力股份有限公司塔山發電廠麒麟分廠,2018年第3季,0.011,公噸,0,公噸,0.138,公噸,37.516,公噸,完成核算
W0803559,台灣電力股份有限公司塔山發電廠麒麟分廠,2018年第2季,0.01,公噸,0.293,公噸,0.145,公噸,33.106,公噸,完成核算
W0803264,開利汽車保養廠,2018年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0803264,開利汽車保養廠,2018年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0803255,發福車行,2018年第3季,0.002,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0803255,發福車行,2018年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0803059,發美營造有限公司瀝青拌合臨時廠,2018年第3季,0.008,公噸,0.072,公噸,0,公噸,0,公噸,完成核算
W0803059,發美營造有限公司瀝青拌合臨時廠,2018年第2季,0.008,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0800030,發美營造有限公司,2018年第3季,0,公噸,0.213,公噸,0,公噸,0,公噸,完成核算
W0607888,東丕營造股份有限公司金門端預拌混凝土廠,2018年第3季,0,公噸,0.4,公噸,0,公噸,0,公噸,完成核算
W0605446,明興汽車行,2018年第3季,0.02,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0605446,明興汽車行,2018年第2季,0.015,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0605197,金門縣養護工程所白乳山土石方資源回收場,2018年第3季,0,公噸,4.999,公噸,0,公噸,0,公噸,完成核算
W0603693,東林汽車修護保養廠,2018年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0603693,東林汽車修護保養廠,2018年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0603675,金門遠東酒廠股份有限公司,2018年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0603675,金門遠東酒廠股份有限公司,2018年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0603666,振弘,2018年第3季,0.006,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0603666,振弘,2018年第2季,0.002,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0603540,金門縣殯葬管理所,2018年第3季,0.002,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0603540,金門縣殯葬管理所,2018年第2季,0.002,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0600021,金門酒廠實業股份有限公司金寧廠,2018年第3季,70.131,公噸,0.171,公噸,0.122,公噸,4.587,公噸,完成核算
W0600021,金門酒廠實業股份有限公司金寧廠,2018年第2季,75.003,公噸,1.474,公噸,0.128,公噸,4.871,公噸,完成核算
W0505245,信源汽車,2018年第3季,0.002,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0505245,信源汽車,2018年第2季,0.002,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0505236,穎哲企業社,2018年第3季,0.006,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0505236,穎哲企業社,2018年第2季,0.006,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0504775,台灣電力股份有限公司塔山發電廠,2018年第3季,0.074,公噸,9.329,公噸,81.527,公噸,886.215,公噸,核算確認中
W0504775,台灣電力股份有限公司塔山發電廠,2018年第2季,0.073,公噸,8.286,公噸,80.948,公噸,734.183,公噸,完成核算
W0503858,信華洗衣店,2018年第3季,0.2,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0503858,信華洗衣店,2018年第2季,0.2,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0503849,譽都汽車有限公司,2018年第3季,0.002,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0503849,譽都汽車有限公司,2018年第2季,0.002,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0503821,海濱乾洗中心,2018年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0503821,海濱乾洗中心,2018年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0503803,永升汽車有限公司,2018年第3季,0.003,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0503803,永升汽車有限公司,2018年第2季,0.003,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0503796,全進汽車股份有限公司,2018年第3季,0.016,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0503796,全進汽車股份有限公司,2018年第2季,0.016,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0503787,快潔洗衣店,2018年第3季,0.1,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0503787,快潔洗衣店,2018年第2季,0.1,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0500053,浯江大飯店股份有限公司,2018年第3季,0,公噸,0,公噸,0,公噸,0.016,公噸,完成核算
W0500053,浯江大飯店股份有限公司,2018年第2季,0,公噸,0,公噸,0,公噸,0.016,公噸,完成核算
W0500026,金門宏玻陶瓷股份有限公司,2018年第3季,0.038,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0500026,金門宏玻陶瓷股份有限公司,2018年第2季,0.055,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0500017,金門酒廠實業股份有限公司金城廠,2018年第3季,27.798,公噸,0.095,公噸,0.082,公噸,2.491,公噸,完成核算
W0500017,金門酒廠實業股份有限公司金城廠,2018年第2季,28.676,公噸,0.122,公噸,0.083,公噸,2.488,公噸,完成核算
W0406407,金門華龍酒廠股份有限公司,2018年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0406407,金門華龍酒廠股份有限公司,2018年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0405571,金門浯江酒廠實業股份有限公司,2018年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0405571,金門浯江酒廠實業股份有限公司,2018年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0405035,堡鋒實業有限公司,2018年第3季,0.022,公噸,1.91,公噸,0.002,公噸,0.005,公噸,完成核算
W0405035,堡鋒實業有限公司,2018年第2季,0.014,公噸,0,公噸,0.002,公噸,0.003,公噸,完成核算
W0404930,台灣電力股份有限公司塔山發電廠夏興分廠,2018年第3季,0.119,公噸,0,公噸,0.42,公噸,81.357,公噸,完成核算
W0404930,台灣電力股份有限公司塔山發電廠夏興分廠,2018年第2季,0.113,公噸,0.833,公噸,0.393,公噸,74.185,公噸,完成核算
W0404912,金三榮工程股份有限公司土石方資源堆置處理場,2018年第3季,0,公噸,3.471,公噸,0,公噸,0,公噸,完成核算
W0404912,金三榮工程股份有限公司土石方資源堆置處理場,2018年第2季,0,公噸,0.764,公噸,0,公噸,0,公噸,完成核算
W0404725,雨宙實業股份有限公司,2018年第3季,0.052,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0404725,雨宙實業股份有限公司,2018年第2季,0.06,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0404627,金門皇家酒廠股份有限公司,2018年第3季,2.554,公噸,0.006,公噸,0.005,公噸,0.136,公噸,完成核算
W0404627,金門皇家酒廠股份有限公司,2018年第2季,2.994,公噸,0.256,公噸,0.005,公噸,0.174,公噸,完成核算
W0403960,逢春車行,2018年第3季,0.015,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0403960,逢春車行,2018年第2季,0.013,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0403951,輝煌汽車行,2018年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0403951,輝煌汽車行,2018年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0403933,金門大順酒廠股份有限公司,2018年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0403933,金門大順酒廠股份有限公司,2018年第2季,0.065,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0403915,伸倫汽車材料行,2018年第3季,0.008,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0403915,伸倫汽車材料行,2018年第2季,0.006,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0403899,金門縣金門日報社,2018年第3季,1.057,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0403899,金門縣金門日報社,2018年第2季,0.192,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0403666,台灣中油公司油品行銷事業部高雄營業處金馬行銷中心,2018年第3季,1.369,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0403666,台灣中油公司油品行銷事業部高雄營業處金馬行銷中心,2018年第2季,1.229,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0403611,酒鄉股份有限公司,2018年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0403611,酒鄉股份有限公司,2018年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
W0403577,金門縣動植物防疫所,2018年第3季,0.011,公噸,0,公噸,0.099,公噸,0.081,公噸,完成核算
W0403577,金門縣動植物防疫所,2018年第2季,0.01,公噸,0,公噸,0.084,公噸,0.083,公噸,完成核算
W0403273,秀中實業股份有限公司預拌混凝土廠,2018年第3季,0,公噸,7.858,公噸,0,公噸,0,公噸,完成核算
W0403193,金門合成預拌混凝土有限公司,2018年第3季,0,公噸,0.596,公噸,0,公噸,0,公噸,完成核算
W0403184,石在砂石水泥預拌廠,2018年第3季,0,公噸,0.358,公噸,0,公噸,0,公噸,完成核算
W0400156,金三榮工程股份有限公司太湖廠,2018年第3季,0.077,公噸,6.459,公噸,0.444,公噸,0.266,公噸,完成核算
W0400156,金三榮工程股份有限公司太湖廠,2018年第2季,0.067,公噸,5.492,公噸,0.46,公噸,0.271,公噸,完成核算
W0400110,揚名工業股份有限公司,2018年第3季,0,公噸,1.413,公噸,0,公噸,0,公噸,核算確認中
